0.000	-5.754
0.025	-5.722
0.050	-5.468
0.075	-4.895
0.100	-3.780
0.125	-2.676
0.150	-1.732
0.175	-0.829
0.200	0.168
0.225	0.901
0.250	0.296
0.275	-0.405
0.300	-0.638
0.325	-0.267
0.350	0.328
0.375	0.285
0.400	-0.118
0.425	-0.362
0.450	-0.224
0.475	0.391
0.500	-0.055
0.525	-0.277
0.550	-0.235
0.575	0.105
0.600	0.253
0.625	-0.150
0.650	-0.224
0.675	-0.161
0.700	0.052
0.725	0.030
0.750	0.030
0.775	-0.065
0.800	-0.055
0.825	-0.086
0.850	-0.065
0.875	-0.033
0.900	-0.097
0.925	-0.118
0.950	-0.076
0.975	-0.097
1.000	0.009
1.025	-0.055
1.050	-0.033
1.075	-0.065
1.100	-0.002
1.125	-0.033
1.150	-0.076
1.175	-0.118
1.200	-0.033
1.225	-0.023
1.250	-0.086
1.275	0.115
1.300	-0.086
1.325	-0.161
1.350	-0.118
1.375	0.264
1.400	-0.150
1.425	-0.341
1.450	-0.150
1.475	0.062
1.500	0.030
1.525	0.073
1.550	-0.097
1.575	-0.108
1.600	-0.055
1.625	-0.129
1.650	-0.118
1.675	0.136
1.700	-0.129
1.725	-0.108
1.750	-0.108
1.775	-0.086
1.800	-0.129
1.825	-0.076
1.850	-0.023
1.875	-0.235
1.900	-0.086
1.925	0.094
1.950	0.052
1.975	-0.118
2.000	-0.108
2.025	-0.012
2.050	-0.044
2.075	-0.033
2.100	0.115
2.125	-0.097
2.150	-0.140
2.175	-0.076
2.200	-0.118
2.225	-0.150
2.250	-0.055
2.275	-0.002
2.300	-0.023
2.325	-0.044
2.350	-0.033
2.375	0.147
2.400	-0.118
2.425	-0.362
2.450	-0.044
2.475	0.179
2.500	0.083
2.525	-0.150
2.550	-0.182
2.575	-0.065
2.600	0.073
2.625	-0.055
2.650	-0.108
2.675	-0.033
2.700	-0.161
2.725	-0.044
2.750	0.041
2.775	-0.023
2.800	-0.033
2.825	0.158
2.850	-0.224
2.875	-0.256
2.900	-0.097
2.925	0.083
2.950	0.020
2.975	-0.002
3.000	0.009
3.025	-0.012
3.050	-0.256
3.075	0.009
3.100	0.030
3.125	-0.002
3.150	0.105
3.175	-0.129
3.200	-0.182
3.225	-0.118
3.250	-0.033
3.275	0.052
3.300	-0.012
3.325	-0.002
3.350	-0.118
3.375	-0.086
3.400	-0.108
3.425	-0.108
3.450	-0.023
3.475	-0.055
3.500	-0.033
